NFat,Data,CliID,Pais,QTD,Valor,Mes,Ano,Status
C547675,2021-03-24 14:07:00,17754.0,United Kingdom,145.0,32.34,3,2021,Completo
563737,2021-08-18 18:51:00,16261.0,United Kingdom,58.0,163.42,8,2021,Completo
548740,2021-04-04 11:34:00,13319.0,United Kingdom,216.0,599.84,4,2021,Completo
566562,2021-09-13 12:18:00,17365.0,United Kingdom,1147.0,1126.47,9,2021,Completo
551700,2021-05-03 14:13:00,,United Kingdom,145.0,0.0,5,2021,Incompleto
557153,2021-06-17 11:07:00,13735.0,United Kingdom,214.0,474.54,6,2021,Completo
573994,2021-11-02 11:23:00,17135.0,United Kingdom,313.0,99.42,11,2021,Completo
C562909,2021-08-10 13:00:00,17602.0,United Kingdom,145.0,13.75,8,2021,Completo
544794,2021-02-23 12:50:00,13854.0,United Kingdom,84.0,385.46,2,2021,Completo
544334,2021-02-17 19:16:00,16353.0,United Kingdom,24.0,118.8,2,2021,Completo
C546535,2021-03-14 14:11:00,15502.0,United Kingdom,145.0,4.25,3,2021,Completo
580969,2021-12-06 14:59:00,16076.0,United Kingdom,82.0,160.98,12,2021,Completo
536611,2020-12-02 09:43:00,15752.0,United Kingdom,153.0,259.65,12,2020,Completo
546121,2021-03-09 14:30:00,14085.0,United Kingdom,107.0,155.45,3,2021,Completo
C538805,2020-12-14 11:57:00,14708.0,United Kingdom,145.0,29.7,12,2020,Completo
565777,2021-09-06 14:53:00,12569.0,Germany,21.0,106.8,9,2021,Completo
544356,2021-02-18 11:18:00,13904.0,United Kingdom,223.0,201.12,2,2021,Completo
580978,2021-12-06 15:36:00,13078.0,United Kingdom,552.0,839.08,12,2021,Completo
558862,2021-07-04 12:25:00,13901.0,United Kingdom,856.0,1561.09,7,2021,Completo
C570775,2021-10-12 11:45:00,12664.0,Finland,145.0,18.0,10,2021,Completo
561861,2021-07-31 10:28:00,16839.0,United Kingdom,190.0,458.94,7,2021,Completo
542595,2021-01-30 10:19:00,14040.0,United Kingdom,174.0,421.1,1,2021,Completo
567203,2021-09-19 10:42:00,16080.0,United Kingdom,62.0,86.9,9,2021,Completo
567354,2021-09-19 16:15:00,18017.0,United Kingdom,100.0,179.0,9,2021,Completo
536744,2020-12-02 13:36:00,14466.0,United Kingdom,137.0,379.75,12,2020,Completo
540636,2021-01-10 12:04:00,17381.0,United Kingdom,200.0,212.0,1,2021,Completo
545536,2021-03-03 14:12:00,12417.0,Belgium,126.0,410.0,3,2021,Completo
562924,2021-08-10 14:49:00,16750.0,United Kingdom,45.0,98.38,8,2021,Completo
563576,2021-08-17 15:06:00,12748.0,United Kingdom,47.0,146.19,8,2021,Completo
542624,2021-01-31 09:48:00,,United Kingdom,106.0,677.43,1,2021,Incompleto
550015,2021-04-14 10:54:00,17735.0,United Kingdom,551.0,848.87,4,2021,Completo
566040,2021-09-08 13:38:00,12540.0,Spain,243.0,459.99,9,2021,Completo
C558082,2021-06-26 11:43:00,16239.0,United Kingdom,145.0,41.3,6,2021,Completo
547134,2021-03-21 11:57:00,15996.0,United Kingdom,45.0,169.73,3,2021,Completo
541708,2021-01-21 11:08:00,18223.0,United Kingdom,10.0,19.5,1,2021,Completo
537769,2020-12-08 12:17:00,15021.0,United Kingdom,94.0,205.64,12,2020,Completo
576190,2021-11-14 11:46:00,15039.0,United Kingdom,61.0,137.58,11,2021,Completo
577833,2021-11-22 10:20:00,17315.0,United Kingdom,58.0,145.65,11,2021,Completo
537429,2020-12-06 15:54:00,12748.0,United Kingdom,119.0,82.12,12,2020,Completo
564375,2021-08-25 10:16:00,13078.0,United Kingdom,350.0,665.9,8,2021,Completo
C540792,2021-01-11 11:50:00,16203.0,United Kingdom,145.0,3.75,1,2021,Completo
552638,2021-05-10 13:00:00,17700.0,United Kingdom,180.0,522.96,5,2021,Completo
566988,2021-09-16 10:56:00,16709.0,United Kingdom,330.0,1045.28,9,2021,Completo
568317,2021-09-26 13:25:00,17491.0,United Kingdom,89.0,305.51,9,2021,Completo
564943,2021-08-31 13:23:00,17706.0,United Kingdom,100.0,275.7,8,2021,Completo
556476,2021-06-12 12:08:00,17175.0,United Kingdom,182.0,302.62,6,2021,Completo
C539667,2020-12-21 10:47:00,13148.0,United Kingdom,145.0,42.05,12,2020,Completo
580596,2021-12-05 11:01:00,15392.0,United Kingdom,207.0,304.41,12,2021,Completo
572996,2021-10-27 11:22:00,,United Kingdom,145.0,0.0,10,2021,Incompleto
548213,2021-03-30 09:15:00,15521.0,United Kingdom,433.0,475.69,3,2021,Completo
556106,2021-06-08 16:54:00,14056.0,United Kingdom,187.0,393.34,6,2021,Completo
566275,2021-09-11 13:58:00,16549.0,United Kingdom,242.0,452.49,9,2021,Completo
561360,2021-07-26 15:37:00,16133.0,United Kingdom,260.0,375.0,7,2021,Completo
570642,2021-10-11 12:41:00,15024.0,United Kingdom,127.0,73.66,10,2021,Completo
538862,2020-12-14 14:11:00,16710.0,United Kingdom,52.0,149.5,12,2020,Completo
558501,2021-06-30 10:19:00,13871.0,United Kingdom,257.0,615.09,6,2021,Completo
562370,2021-08-04 14:20:00,12626.0,Germany,556.0,1062.84,8,2021,Completo
548358,2021-03-30 15:29:00,15832.0,United Kingdom,465.0,836.79,3,2021,Completo
559893,2021-07-13 12:06:00,14498.0,United Kingdom,284.0,608.46,7,2021,Completo
547538,2021-03-23 15:17:00,13534.0,United Kingdom,144.0,264.8,3,2021,Completo
559359,2021-07-07 19:18:00,14702.0,United Kingdom,92.0,109.9,7,2021,Completo
568819,2021-09-29 11:29:00,17427.0,United Kingdom,34.0,100.8,9,2021,Completo
549947,2021-04-13 12:47:00,18260.0,United Kingdom,314.0,451.58,4,2021,Completo
564634,2021-08-26 12:36:00,14210.0,United Kingdom,119.0,306.19,8,2021,Completo
565406,2021-09-04 10:59:00,13804.0,United Kingdom,144.0,188.3,9,2021,Completo
578009,2021-11-22 12:48:00,14467.0,United Kingdom,58.0,114.14,11,2021,Completo
555592,2021-06-06 10:04:00,14215.0,United Kingdom,132.0,176.16,6,2021,Completo
547371,2021-03-22 13:38:00,14377.0,United Kingdom,124.0,314.6,3,2021,Completo
567890,2021-09-22 15:40:00,14125.0,United Kingdom,972.0,1295.43,9,2021,Completo
576690,2021-11-16 12:19:00,15900.0,United Kingdom,221.0,351.11,11,2021,Completo
567707,2021-09-22 09:52:00,14676.0,United Kingdom,268.0,480.04,9,2021,Completo
565204,2021-09-01 16:45:00,15829.0,United Kingdom,576.0,310.7,9,2021,Completo
C568055,2021-09-23 12:50:00,17929.0,United Kingdom,145.0,8.5,9,2021,Completo
574936,2021-11-07 17:06:00,13066.0,United Kingdom,136.0,151.81,11,2021,Completo
575190,2021-11-09 09:21:00,15189.0,United Kingdom,300.0,742.2,11,2021,Completo
C542742,2021-01-31 16:26:00,15358.0,United Kingdom,145.0,84.2,1,2021,Completo
575976,2021-11-13 13:26:00,15271.0,United Kingdom,80.0,183.14,11,2021,Completo
553916,2021-05-20 08:18:00,17166.0,United Kingdom,57.0,127.59,5,2021,Completo
572884,2021-10-26 13:44:00,13924.0,United Kingdom,130.0,309.9,10,2021,Completo
547100,2021-03-21 10:31:00,15615.0,United Kingdom,382.0,536.78,3,2021,Completo
576835,2021-11-16 15:10:00,,United Kingdom,145.0,0.0,11,2021,Incompleto
C574473,2021-11-04 12:05:00,15809.0,United Kingdom,145.0,116.56,11,2021,Completo
C538099,2020-12-09 14:58:00,15279.0,United Kingdom,145.0,13.1,12,2020,Completo
575053,2021-11-08 12:18:00,16945.0,United Kingdom,24.0,56.6,11,2021,Completo
538063,2020-12-09 13:44:00,18102.0,United Kingdom,96.0,1914.24,12,2020,Completo
560500,2021-07-19 11:08:00,17975.0,United Kingdom,52.0,131.66,7,2021,Completo
C547854,2021-03-27 12:12:00,14586.0,United Kingdom,145.0,23.28,3,2021,Completo
544060,2021-02-15 13:08:00,13623.0,United Kingdom,61.0,156.0,2,2021,Completo
553371,2021-05-16 14:32:00,17288.0,United Kingdom,204.0,245.88,5,2021,Completo
560993,2021-07-22 13:32:00,,United Kingdom,6.0,20.1,7,2021,Incompleto
C540470,2021-01-07 14:09:00,14505.0,United Kingdom,145.0,11.44,1,2021,Completo
C549265,2021-04-07 12:45:00,16245.0,United Kingdom,145.0,8.85,4,2021,Completo
C578077,2021-11-22 16:18:00,12936.0,United Kingdom,145.0,51.0,11,2021,Completo
566583,2021-09-13 13:55:00,15343.0,United Kingdom,84.0,364.5,9,2021,Completo
573038,2021-10-27 13:48:00,17545.0,United Kingdom,214.0,344.14,10,2021,Completo
558921,2021-07-05 09:57:00,15078.0,United Kingdom,10.0,20.8,7,2021,Completo
579413,2021-11-29 12:50:00,13668.0,United Kingdom,218.0,424.29,11,2021,Completo
554130,2021-05-23 09:42:00,17949.0,United Kingdom,24.0,204.0,5,2021,Completo
575089,2021-11-08 14:02:00,13437.0,United Kingdom,264.0,422.04,11,2021,Completo
C569988,2021-10-06 19:57:00,17231.0,United Kingdom,145.0,2.95,10,2021,Completo
C551737,2021-05-04 10:52:00,14606.0,United Kingdom,145.0,2.1,5,2021,Completo
544793,2021-02-23 12:41:00,13694.0,United Kingdom,1152.0,218.88,2,2021,Completo
554634,2021-05-25 11:44:00,,United Kingdom,64.0,0.0,5,2021,Incompleto
568222,2021-09-26 10:06:00,16603.0,United Kingdom,117.0,185.85,9,2021,Completo
C563225,2021-08-14 14:35:00,14911.0,EIRE,145.0,434.51,8,2021,Completo
556129,2021-06-09 10:46:00,14060.0,United Kingdom,294.0,438.0,6,2021,Completo
568953,2021-09-29 15:31:00,12728.0,France,163.0,219.02,9,2021,Completo
550208,2021-04-15 10:39:00,,United Kingdom,112.0,851.51,4,2021,Incompleto
564785,2021-08-30 11:28:00,,United Kingdom,7.0,7.09,8,2021,Incompleto
C541823,2021-01-21 16:55:00,17677.0,United Kingdom,145.0,2.1,1,2021,Completo
544368,2021-02-18 11:27:00,14057.0,United Kingdom,493.0,623.78,2,2021,Completo
573420,2021-10-31 09:48:00,18223.0,United Kingdom,601.0,1389.05,10,2021,Completo
551842,2021-05-04 13:52:00,16678.0,United Kingdom,186.0,223.22,5,2021,Completo
563352,2021-08-15 14:32:00,15706.0,United Kingdom,160.0,450.05,8,2021,Completo
581416,2021-12-08 14:58:00,14569.0,United Kingdom,79.0,227.39,12,2021,Completo
579116,2021-11-28 11:54:00,17346.0,United Kingdom,128.0,193.03,11,2021,Completo
539303,2020-12-16 17:34:00,16684.0,United Kingdom,202.0,436.86,12,2020,Completo
557141,2021-06-17 09:54:00,16779.0,United Kingdom,238.0,387.66,6,2021,Completo
574592,2021-11-06 10:49:00,14820.0,United Kingdom,58.0,139.1,11,2021,Completo
C562280,2021-08-04 10:31:00,16133.0,United Kingdom,145.0,19.46,8,2021,Completo
566727,2021-09-14 13:12:00,17347.0,United Kingdom,216.0,228.96,9,2021,Completo
553543,2021-05-17 15:35:00,,United Kingdom,107.0,635.03,5,2021,Incompleto
C553667,2021-05-18 12:21:00,14755.0,United Kingdom,145.0,44.9,5,2021,Completo
C540244,2021-01-05 15:40:00,17213.0,United Kingdom,145.0,3.8,1,2021,Completo
567304,2021-09-19 13:27:00,14704.0,United Kingdom,68.0,165.32,9,2021,Completo
C570704,2021-10-12 09:54:00,13208.0,United Kingdom,145.0,18.0,10,2021,Completo
579471,2021-11-29 15:08:00,,United Kingdom,404.0,3063.88,11,2021,Incompleto
569383,2021-10-03 16:46:00,15159.0,United Kingdom,1127.0,1395.09,10,2021,Completo
544915,2021-02-24 15:41:00,13777.0,United Kingdom,90.0,179.04,2,2021,Completo
564140,2021-08-23 11:47:00,12621.0,Germany,361.0,415.17,8,2021,Completo
C557165,2021-06-17 11:10:00,15238.0,United Kingdom,145.0,2.95,6,2021,Completo
C563577,2021-08-17 15:06:00,17949.0,United Kingdom,145.0,2231.3,8,2021,Completo
551135,2021-04-26 13:04:00,16729.0,United Kingdom,5.0,7.25,4,2021,Completo
C567543,2021-09-21 10:19:00,13418.0,United Kingdom,145.0,28.59,9,2021,Completo
548393,2021-03-30 17:12:00,,United Kingdom,1.0,4.95,3,2021,Incompleto
551572,2021-05-03 11:15:00,,United Kingdom,145.0,0.0,5,2021,Incompleto
573907,2021-11-01 15:17:00,13021.0,United Kingdom,117.0,299.1,11,2021,Completo
548872,2021-04-04 14:42:00,13015.0,United Kingdom,88.0,108.0,4,2021,Completo
554664,2021-05-25 14:40:00,14397.0,United Kingdom,40.0,76.8,5,2021,Completo
C565382,2021-09-02 15:45:00,14096.0,United Kingdom,145.0,13.01,9,2021,Completo
564732,2021-08-28 13:08:00,16466.0,United Kingdom,129.0,233.67,8,2021,Completo
547921,2021-03-28 13:28:00,14766.0,United Kingdom,466.0,628.66,3,2021,Completo
574281,2021-11-03 14:47:00,14856.0,United Kingdom,225.0,297.91,11,2021,Completo
561009,2021-07-22 16:03:00,15856.0,United Kingdom,484.0,489.6,7,2021,Completo
550182,2021-04-14 17:44:00,18198.0,United Kingdom,248.0,331.28,4,2021,Completo
578109,2021-11-23 09:22:00,14020.0,United Kingdom,261.0,311.66,11,2021,Completo
565914,2021-09-07 15:43:00,18093.0,United Kingdom,180.0,89.64,9,2021,Completo
555549,2021-06-05 13:24:00,13637.0,United Kingdom,139.0,262.25,6,2021,Completo
543280,2021-02-06 14:56:00,14438.0,United Kingdom,82.0,131.9,2,2021,Completo
550657,2021-04-20 08:24:00,18198.0,United Kingdom,296.0,302.56,4,2021,Completo
573983,2021-11-02 11:08:00,,United Kingdom,3.0,0.0,11,2021,Incompleto
558053,2021-06-24 14:33:00,15027.0,United Kingdom,119.0,312.85,6,2021,Completo
566235,2021-09-11 11:17:00,15636.0,United Kingdom,202.0,418.06,9,2021,Completo
576060,2021-11-13 15:25:00,13681.0,United Kingdom,68.0,179.67,11,2021,Completo
545570,2021-03-03 16:28:00,12817.0,Austria,53.0,166.04,3,2021,Completo
553742,2021-05-19 09:38:00,16133.0,United Kingdom,414.0,310.5,5,2021,Completo
C546205,2021-03-10 11:14:00,18223.0,United Kingdom,145.0,2.84,3,2021,Completo
569461,2021-10-04 11:36:00,16556.0,United Kingdom,548.0,757.42,10,2021,Completo
C538713,2020-12-14 10:53:00,16570.0,United Kingdom,145.0,36.65,12,2020,Completo
540564,2021-01-10 10:36:00,,United Kingdom,145.0,0.0,1,2021,Incompleto
555499,2021-06-03 15:31:00,15812.0,United Kingdom,147.0,289.46,6,2021,Completo
572514,2021-10-24 14:36:00,,United Kingdom,145.0,0.0,10,2021,Incompleto
560906,2021-07-21 17:55:00,15827.0,United Kingdom,52.0,173.8,7,2021,Completo
C537164,2020-12-05 13:21:00,14527.0,United Kingdom,145.0,29.29,12,2020,Completo
543647,2021-02-10 19:49:00,12841.0,United Kingdom,66.0,106.8,2,2021,Completo
538175,2020-12-10 09:48:00,12471.0,Germany,21.0,378.0,12,2020,Completo
542106,2021-01-25 13:37:00,12709.0,Germany,314.0,1116.9,1,2021,Completo
547331,2021-03-22 11:41:00,,United Kingdom,145.0,0.0,3,2021,Incompleto
566438,2021-09-12 15:14:00,15996.0,United Kingdom,44.0,152.82,9,2021,Completo
570115,2021-10-07 12:37:00,13798.0,United Kingdom,1026.0,1482.2,10,2021,Completo
C559608,2021-07-11 11:44:00,14690.0,United Kingdom,145.0,13.09,7,2021,Completo
557410,2021-06-20 11:36:00,14701.0,United Kingdom,61.0,109.58,6,2021,Completo
577045,2021-11-17 13:46:00,17428.0,United Kingdom,100.0,145.0,11,2021,Completo
C566263,2021-09-11 13:01:00,14606.0,United Kingdom,145.0,2.1,9,2021,Completo
C575081,2021-11-08 13:30:00,12483.0,Sweden,145.0,20.85,11,2021,Completo
554696,2021-05-25 17:14:00,,United Kingdom,5.0,0.0,5,2021,Incompleto
577100,2021-11-17 16:51:00,16009.0,United Kingdom,20.0,59.0,11,2021,Completo
539408,2020-12-17 12:56:00,12720.0,Germany,224.0,183.74,12,2020,Completo
569835,2021-10-06 13:05:00,15518.0,United Kingdom,146.0,317.69,10,2021,Completo
550637,2021-04-19 15:39:00,14415.0,United Kingdom,187.0,397.14,4,2021,Completo
577347,2021-11-18 15:27:00,13960.0,United Kingdom,102.0,102.12,11,2021,Completo
581413,2021-12-08 14:39:00,16833.0,United Kingdom,134.0,435.24,12,2021,Completo
575183,2021-11-09 08:36:00,13046.0,United Kingdom,188.0,431.59,11,2021,Completo
559201,2021-07-07 10:39:00,14217.0,United Kingdom,23.0,95.75,7,2021,Completo
579673,2021-11-30 12:59:00,18283.0,United Kingdom,134.0,223.61,11,2021,Completo
537027,2020-12-03 16:36:00,,United Kingdom,145.0,0.0,12,2020,Incompleto
557760,2021-06-22 13:57:00,12901.0,United Kingdom,598.0,542.7,6,2021,Completo
563211,2021-08-14 12:33:00,17049.0,United Kingdom,176.0,330.28,8,2021,Completo
578328,2021-11-23 17:55:00,,United Kingdom,145.0,0.0,11,2021,Incompleto
552838,2021-05-11 14:24:00,15732.0,United Kingdom,118.0,156.02,5,2021,Completo
C579924,2021-12-01 09:13:00,16293.0,United Kingdom,145.0,3.75,12,2021,Completo
574150,2021-11-03 11:31:00,13709.0,United Kingdom,32.0,92.38,11,2021,Completo
563431,2021-08-16 12:00:00,16266.0,United Kingdom,53.0,110.38,8,2021,Completo
556205,2021-06-09 13:37:00,15827.0,United Kingdom,94.0,203.98,6,2021,Completo
C562281,2021-08-04 10:36:00,12476.0,Germany,145.0,38.05,8,2021,Completo
568797,2021-09-29 10:22:00,13694.0,United Kingdom,1340.0,2377.0,9,2021,Completo
563227,2021-08-14 15:33:00,14301.0,United Kingdom,606.0,640.14,8,2021,Completo
562143,2021-08-03 10:41:00,16422.0,United Kingdom,1460.0,2353.0,8,2021,Completo
579465,2021-11-29 14:53:00,15790.0,United Kingdom,114.0,220.85,11,2021,Completo
545635,2021-03-04 12:14:00,13557.0,United Kingdom,224.0,240.68,3,2021,Completo
579193,2021-11-28 15:47:00,12657.0,France,390.0,491.12,11,2021,Completo
546985,2021-03-18 12:41:00,18270.0,United Kingdom,41.0,111.95,3,2021,Completo
C560654,2021-07-20 11:40:00,16255.0,United Kingdom,145.0,5.61,7,2021,Completo
567529,2021-09-21 09:22:00,18236.0,United Kingdom,29.0,132.55,9,2021,Completo
565411,2021-09-04 11:22:00,13772.0,United Kingdom,223.0,457.8,9,2021,Completo
581143,2021-12-07 13:46:00,17490.0,United Kingdom,32.0,40.4,12,2021,Completo
566561,2021-09-13 12:13:00,18145.0,United Kingdom,972.0,1079.47,9,2021,Completo
C542714,2021-01-31 13:28:00,12437.0,France,145.0,54.75,1,2021,Completo
C548487,2021-03-31 12:57:00,14952.0,United Kingdom,145.0,26.3,3,2021,Completo
538365,2020-12-12 10:11:00,17243.0,United Kingdom,102.0,338.6,12,2020,Completo
551818,2021-05-04 11:57:00,12569.0,Germany,146.0,238.74,5,2021,Completo
563198,2021-08-14 10:38:00,15270.0,United Kingdom,340.0,536.54,8,2021,Completo
580908,2021-12-06 13:20:00,16495.0,United Kingdom,171.0,437.9,12,2021,Completo
549233,2021-04-07 11:06:00,14912.0,Italy,445.0,482.79,4,2021,Completo
551145,2021-04-26 13:37:00,16168.0,United Kingdom,18.0,107.1,4,2021,Completo
547498,2021-03-23 12:24:00,15021.0,United Kingdom,126.0,201.48,3,2021,Completo
580366,2021-12-02 16:38:00,,United Kingdom,85.0,198.26,12,2021,Incompleto
545592,2021-03-04 10:30:00,17581.0,United Kingdom,125.0,369.95,3,2021,Completo
581400,2021-12-08 13:36:00,14056.0,United Kingdom,190.0,425.02,12,2021,Completo
C551648,2021-05-03 12:02:00,14800.0,United Kingdom,145.0,85.0,5,2021,Completo
578825,2021-11-25 14:21:00,17562.0,United Kingdom,96.0,165.7,11,2021,Completo
C542726,2021-01-31 15:08:00,16191.0,United Kingdom,145.0,14.75,1,2021,Completo
539471,2020-12-19 14:16:00,17358.0,United Kingdom,157.0,246.7,12,2020,Completo
556523,2021-06-13 11:24:00,16938.0,United Kingdom,15.0,9.75,6,2021,Completo
573353,2021-10-30 12:39:00,16115.0,United Kingdom,105.0,225.94,10,2021,Completo
553878,2021-05-19 14:56:00,14733.0,United Kingdom,142.0,347.26,5,2021,Completo
565724,2021-09-06 11:53:00,16168.0,United Kingdom,120.0,185.0,9,2021,Completo
565307,2021-09-02 12:20:00,,United Kingdom,145.0,0.0,9,2021,Incompleto
581406,2021-12-08 13:58:00,,United Kingdom,540.0,0.0,12,2021,Incompleto
574342,2021-11-04 10:10:00,13447.0,United Kingdom,183.0,223.71,11,2021,Completo
573352,2021-10-30 12:35:00,14077.0,United Kingdom,72.0,132.72,10,2021,Completo
547390,2021-03-22 16:08:00,12352.0,Norway,64.0,160.33,3,2021,Completo
572129,2021-10-21 09:25:00,17528.0,United Kingdom,178.0,547.34,10,2021,Completo
564656,2021-08-26 14:40:00,14141.0,United Kingdom,140.0,285.16,8,2021,Completo
555923,2021-06-07 17:09:00,,United Kingdom,387.0,1403.38,6,2021,Incompleto
538861,2020-12-14 14:04:00,,United Kingdom,460.0,0.0,12,2020,Incompleto
C536829,2020-12-02 17:36:00,13295.0,United Kingdom,145.0,3.25,12,2020,Completo
562345,2021-08-04 12:14:00,13694.0,United Kingdom,1524.0,1505.64,8,2021,Completo
568893,2021-09-29 13:03:00,15712.0,United Kingdom,24.0,99.6,9,2021,Completo
546545,2021-03-14 15:48:00,16804.0,United Kingdom,34.0,118.05,3,2021,Completo
555731,2021-06-07 07:49:00,16655.0,United Kingdom,139.0,418.45,6,2021,Completo
580719,2021-12-05 16:54:00,14739.0,United Kingdom,264.0,534.96,12,2021,Completo
554364,2021-05-24 10:21:00,16029.0,United Kingdom,124.0,264.0,5,2021,Completo
574304,2021-11-03 16:30:00,14428.0,United Kingdom,166.0,508.85,11,2021,Completo
547618,2021-03-24 11:28:00,,United Kingdom,145.0,0.0,3,2021,Incompleto
C561011,2021-07-22 16:05:00,17612.0,United Kingdom,145.0,3.15,7,2021,Completo
576855,2021-11-16 15:51:00,17757.0,United Kingdom,200.0,238.92,11,2021,Completo
547243,2021-03-21 16:59:00,17231.0,United Kingdom,161.0,246.92,3,2021,Completo
546163,2021-03-10 10:03:00,17377.0,United Kingdom,57.0,146.23,3,2021,Completo
564196,2021-08-23 16:56:00,17315.0,United Kingdom,1.0,15.0,8,2021,Completo
546550,2021-03-14 16:54:00,17799.0,United Kingdom,1.0,6.35,3,2021,Completo
C568240,2021-09-26 12:04:00,17172.0,United Kingdom,145.0,4.5,9,2021,Completo
569391,2021-10-03 17:13:00,,United Kingdom,145.0,0.0,10,2021,Incompleto
580771,2021-12-06 10:58:00,16015.0,United Kingdom,276.0,203.1,12,2021,Completo
551735,2021-05-04 10:25:00,,United Kingdom,145.0,0.0,5,2021,Incompleto
550323,2021-04-17 12:57:00,13692.0,United Kingdom,734.0,856.63,4,2021,Completo
C567949,2021-09-23 08:22:00,13435.0,United Kingdom,145.0,11.25,9,2021,Completo
565930,2021-09-08 10:32:00,12685.0,France,649.0,1057.18,9,2021,Completo
557739,2021-06-22 11:43:00,13780.0,United Kingdom,173.0,116.28,6,2021,Completo
549924,2021-04-13 10:10:00,16837.0,United Kingdom,12.0,112.2,4,2021,Completo
575034,2021-11-08 11:38:00,15573.0,United Kingdom,143.0,196.75,11,2021,Completo
542135,2021-01-25 17:06:00,,United Kingdom,7.0,13.55,1,2021,Incompleto
557264,2021-06-19 11:09:00,13618.0,United Kingdom,246.0,177.34,6,2021,Completo
573872,2021-11-01 12:35:00,17243.0,United Kingdom,192.0,375.72,11,2021,Completo
C539054,2020-12-15 16:34:00,17044.0,United Kingdom,145.0,35.1,12,2020,Completo
569579,2021-10-05 11:06:00,17666.0,United Kingdom,356.0,409.08,10,2021,Completo
560596,2021-07-19 16:48:00,13199.0,United Kingdom,172.0,186.2,7,2021,Completo
558711,2021-07-01 13:05:00,15483.0,United Kingdom,13.0,18.83,7,2021,Completo
560398,2021-07-18 14:10:00,12731.0,France,838.0,1734.58,7,2021,Completo
573597,2021-10-31 15:18:00,,United Kingdom,145.0,0.0,10,2021,Incompleto
578480,2021-11-24 12:48:00,15502.0,United Kingdom,242.0,317.5,11,2021,Completo
537447,2020-12-07 09:21:00,13963.0,United Kingdom,54.0,151.3,12,2020,Completo
